mean_percentiles,range_percentiles,chi2_p_means,chi2_p_ranges,combined_p_means,combined_p_ranges
0.23760092272202993,0.7197231833910034,6.910691246467339e-10,0.8432273781737623,2.400279045692704e-07,0.9484285910785457
