trial,n_cut,z_score,left_p_value
1,8.085399360791506,-1.3986745431115866,0.08095530072285706
2,8.242525891641755,0.8845118262672881,0.18820999061989652
3,8.271610668934848,4.176851625137193,1.4778584368762767e-05
4,8.089371662666814,-2.629208714007289,0.004279190812414474
5,8.284918675437646,0.7887389591585083,0.21513229623756047
